coronal,sagittal,transversal
"(275, 149, 6)","(135, 147, 11)","(277, 159, 21)"
"(227, 143, 4)","(159, 151, 14)","(226, 165, 22)"
"(270, 123, 3)","(143, 128, 11)","(270, 145, 25)"
"(250, 178, 4)","(167, 164, 13)","(250, 172, 20)"
"(283, 140, 6)","(161, 140, 9)","(284, 139, 20)"
"(284, 141, 3)","(146, 149, 8)","(298, 143, 22)"
"(221, 134, 2)","(160, 142, 15)","(219, 155, 23)"
"(239, 165, 6)","(117, 168, 14)","(236, 171, 19)"
"(326, 231, 7)","(183, 229, 4)","(330, 171, 13)"
"(272, 164, 3)","(153, 171, 10)","(273, 137, 23)"
"(227, 145, 5)","(151, 148, 14)","(226, 176, 21)"
"(215, 153, 4)","(160, 155, 16)","(216, 150, 20)"
"(246, 180, 6)","(127, 176, 13)","(240, 170, 20)"
"(261, 146, 6)","(175, 131, 11)","(262, 173, 21)"
"(227, 153, 5)","(169, 160, 14)","(226, 156, 22)"
"(310, 127, 4)","(138, 128, 7)","(307, 132, 21)"
"(263, 176, 4)","(140, 175, 11)","(284, 134, 19)"
"(291, 158, 4)","(163, 172, 9)","(289, 160, 19)"
"(282, 159, 3)","(172, 165, 8)","(283, 158, 21)"
"(283, 125, 5)","(182, 128, 9)","(284, 174, 22)"
"(296, 165, 4)","(155, 160, 8)","(296, 153, 20)"
"(202, 107, 5)","(148, 96, 17)","(202, 160, 22)"
"(260, 118, 3)","(126, 126, 12)","(260, 158, 24)"
"(292, 149, 4)","(162, 155, 7)","(294, 160, 21)"
"(228, 167, 3)","(162, 173, 14)","(227, 147, 21)"
"(247, 165, 6)","(147, 165, 11)","(265, 164, 19)"
"(278, 179, 4)","(136, 175, 11)","(278, 150, 20)"
"(221, 157, 4)","(145, 135, 15)","(219, 176, 19)"
"(283, 153, 3)","(172, 149, 9)","(284, 172, 21)"
"(182, 140, 5)","(173, 149, 19)","(180, 157, 21)"
"(271, 138, 5)","(129, 134, 10)","(269, 155, 21)"
"(238, 143, 4)","(127, 145, 13)","(238, 178, 23)"
"(238, 133, 5)","(135, 134, 14)","(219, 136, 24)"
"(270, 149, 3)","(159, 154, 11)","(270, 160, 23)"
"(294, 105, 5)","(163, 101, 8)","(296, 166, 20)"
"(280, 124, 4)","(154, 134, 10)","(281, 163, 21)"
"(279, 136, 3)","(178, 143, 10)","(280, 127, 23)"
"(231, 145, 6)","(145, 146, 14)","(248, 128, 22)"
"(143, 158, 5)","(177, 163, 21)","(141, 175, 22)"
"(270, 172, 7)","(180, 172, 11)","(270, 167, 18)"
"(257, 93, 3)","(148, 98, 11)","(257, 135, 24)"
"(280, 151, 4)","(172, 154, 10)","(281, 167, 21)"
"(292, 159, 5)","(146, 170, 8)","(295, 169, 21)"
"(204, 143, 3)","(151, 147, 17)","(208, 157, 23)"
"(209, 112, 4)","(147, 117, 16)","(207, 157, 25)"
"(206, 159, 4)","(149, 161, 16)","(214, 144, 21)"
"(307, 113, 6)","(134, 96, 7)","(307, 166, 25)"
"(287, 124, 5)","(138, 121, 7)","(287, 157, 24)"
"(245, 114, 5)","(134, 116, 14)","(238, 135, 23)"
"(260, 189, 4)","(149, 189, 12)","(258, 139, 17)"
"(284, 140, 3)","(159, 149, 10)","(286, 156, 25)"
"(305, 138, 3)","(149, 142, 7)","(308, 137, 23)"
"(248, 115, 2)","(129, 124, 13)","(243, 122, 25)"
"(299, 135, 3)","(186, 142, 8)","(300, 151, 21)"
"(260, 133, 4)","(157, 136, 12)","(260, 159, 25)"
"(186, 126, 4)","(116, 132, 18)","(181, 128, 22)"
"(203, 110, 2)","(158, 97, 17)","(201, 164, 26)"
"(227, 143, 6)","(171, 146, 14)","(226, 171, 21)"
"(222, 147, 4)","(152, 143, 14)","(225, 157, 21)"
"(245, 119, 4)","(145, 111, 12)","(267, 156, 25)"
"(195, 122, 3)","(155, 129, 17)","(193, 148, 24)"
"(221, 157, 3)","(114, 155, 17)","(204, 143, 22)"
"(238, 152, 5)","(149, 158, 13)","(242, 173, 21)"
"(302, 164, 6)","(142, 168, 8)","(303, 156, 20)"
"(219, 128, 3)","(146, 122, 15)","(218, 146, 24)"
"(318, 108, 3)","(85, 105, 6)","(321, 134, 24)"
"(314, 101, 3)","(115, 104, 7)","(313, 153, 25)"
"(301, 96, 6)","(114, 102, 8)","(296, 142, 26)"
"(220, 98, 1)","(138, 96, 16)","(218, 136, 24)"
"(275, 140, 2)","(121, 140, 9)","(271, 126, 23)"
"(244, 109, 3)","(141, 113, 14)","(243, 151, 25)"
"(308, 118, 3)","(125, 114, 6)","(310, 147, 26)"
"(289, 126, 5)","(170, 142, 9)","(291, 168, 22)"
"(207, 133, 5)","(144, 123, 14)","(216, 151, 24)"
"(294, 90, 5)","(165, 93, 8)","(296, 177, 26)"
"(153, 138, 4)","(135, 124, 18)","(166, 133, 24)"
"(240, 91, 5)","(132, 101, 14)","(240, 157, 25)"
"(268, 133, 5)","(168, 133, 11)","(297, 131, 22)"
"(190, 119, 4)","(105, 111, 18)","(187, 109, 24)"
"(240, 129, 4)","(163, 134, 14)","(240, 142, 25)"
"(291, 78, 2)","(114, 79, 8)","(291, 131, 26)"
"(328, 114, 3)","(157, 119, 4)","(332, 158, 24)"
"(227, 175, 6)","(149, 176, 14)","(226, 174, 20)"
"(309, 125, 5)","(134, 123, 8)","(291, 170, 23)"
"(191, 110, 4)","(167, 114, 18)","(189, 160, 24)"
"(280, 97, 2)","(147, 102, 10)","(281, 135, 26)"
"(216, 83, 4)","(124, 92, 16)","(185, 143, 25)"
"(292, 141, 3)","(152, 149, 7)","(294, 150, 23)"
"(222, 131, 5)","(117, 131, 15)","(220, 170, 22)"
"(283, 147, 4)","(142, 156, 9)","(285, 155, 21)"
"(331, 87, 5)","(158, 88, 5)","(364, 156, 28)"
"(293, 141, 4)","(160, 138, 8)","(294, 157, 22)"
"(280, 149, 3)","(163, 154, 10)","(281, 148, 21)"
"(250, 128, 2)","(134, 135, 12)","(249, 148, 21)"
"(213, 154, 4)","(135, 167, 17)","(219, 130, 20)"
"(195, 164, 4)","(157, 143, 19)","(192, 152, 20)"
"(221, 113, 4)","(177, 114, 15)","(219, 169, 21)"
"(218, 180, 6)","(155, 188, 15)","(218, 148, 18)"
"(259, 170, 6)","(143, 154, 14)","(251, 156, 20)"
"(225, 165, 6)","(175, 170, 14)","(226, 174, 20)"
"(210, 114, 4)","(127, 120, 14)","(208, 143, 24)"
"(239, 169, 3)","(134, 170, 14)","(234, 123, 20)"
"(252, 162, 4)","(131, 161, 12)","(244, 128, 24)"
"(221, 147, 6)","(111, 146, 15)","(228, 156, 22)"
"(265, 100, 4)","(163, 103, 9)","(262, 170, 24)"
"(235, 157, 5)","(136, 157, 13)","(235, 151, 22)"
"(294, 132, 4)","(167, 137, 8)","(296, 158, 24)"
"(261, 152, 5)","(174, 159, 11)","(256, 161, 22)"
"(236, 144, 4)","(161, 148, 12)","(234, 156, 23)"
"(283, 129, 4)","(142, 129, 9)","(285, 136, 22)"
"(232, 114, 5)","(172, 120, 17)","(203, 169, 23)"
"(229, 165, 6)","(131, 152, 14)","(247, 131, 21)"
"(268, 158, 7)","(150, 153, 10)","(257, 149, 20)"
"(216, 133, 5)","(118, 136, 15)","(214, 157, 21)"
"(317, 134, 6)","(173, 138, 6)","(320, 176, 21)"
"(285, 171, 4)","(157, 159, 9)","(298, 153, 20)"
"(259, 162, 5)","(128, 157, 11)","(258, 149, 19)"
"(261, 144, 3)","(129, 184, 11)","(262, 124, 19)"
"(299, 107, 3)","(143, 120, 8)","(301, 154, 23)"
"(253, 109, 4)","(139, 105, 12)","(251, 151, 22)"
"(299, 126, 2)","(146, 131, 8)","(301, 113, 22)"
"(229, 135, 5)","(148, 145, 14)","(220, 136, 24)"
"(294, 146, 3)","(172, 147, 8)","(297, 155, 22)"
"(203, 153, 2)","(138, 159, 17)","(201, 141, 22)"
"(302, 143, 2)","(145, 149, 7)","(304, 136, 22)"
"(313, 114, 1)","(125, 110, 6)","(319, 132, 22)"
"(305, 141, 3)","(139, 136, 7)","(326, 132, 23)"
"(211, 134, 4)","(131, 138, 16)","(203, 152, 20)"
"(278, 143, 5)","(119, 149, 9)","(283, 152, 21)"
"(249, 132, 4)","(117, 136, 12)","(251, 138, 20)"
"(195, 127, 2)","(104, 143, 18)","(192, 122, 24)"
"(231, 155, 4)","(139, 157, 14)","(230, 162, 18)"
"(305, 114, 5)","(152, 120, 7)","(308, 160, 23)"
"(282, 154, 3)","(171, 157, 8)","(283, 160, 22)"
"(218, 146, 2)","(155, 151, 15)","(216, 151, 21)"
"(240, 131, 3)","(159, 136, 14)","(240, 157, 23)"
"(238, 169, 4)","(138, 171, 13)","(238, 133, 21)"
"(290, 131, 5)","(185, 135, 9)","(287, 169, 22)"
"(221, 132, 5)","(149, 139, 15)","(219, 163, 22)"
"(221, 152, 4)","(174, 156, 15)","(219, 158, 22)"
"(238, 172, 3)","(117, 177, 13)","(235, 127, 21)"
"(294, 128, 3)","(144, 132, 8)","(296, 149, 21)"
"(219, 148, 6)","(169, 135, 16)","(213, 175, 19)"
"(216, 148, 5)","(109, 152, 15)","(214, 137, 20)"
"(294, 138, 2)","(141, 143, 8)","(296, 132, 21)"
"(251, 136, 5)","(168, 136, 12)","(251, 174, 23)"
"(233, 129, 3)","(127, 129, 14)","(231, 149, 24)"
"(272, 130, 5)","(171, 135, 10)","(273, 176, 23)"
"(238, 137, 4)","(149, 139, 13)","(238, 151, 23)"
"(224, 120, 6)","(144, 121, 14)","(216, 142, 25)"
"(294, 141, 2)","(142, 154, 8)","(295, 139, 24)"
"(305, 127, 2)","(139, 132, 7)","(308, 137, 22)"
"(299, 150, 5)","(134, 153, 8)","(291, 128, 21)"
"(250, 138, 4)","(193, 146, 13)","(250, 179, 23)"
"(203, 130, 6)","(95, 153, 17)","(202, 155, 22)"
"(227, 146, 4)","(140, 136, 14)","(226, 156, 21)"
"(240, 87, 4)","(149, 85, 13)","(242, 169, 26)"
"(250, 153, 5)","(138, 161, 12)","(249, 157, 22)"
"(287, 154, 5)","(134, 157, 7)","(286, 128, 22)"
"(294, 134, 2)","(135, 140, 8)","(296, 127, 22)"
"(227, 111, 2)","(138, 126, 14)","(226, 146, 21)"
"(289, 128, 2)","(153, 120, 9)","(291, 152, 25)"
"(221, 147, 2)","(135, 135, 14)","(221, 145, 21)"
"(268, 118, 4)","(120, 127, 11)","(269, 156, 25)"
"(227, 142, 3)","(161, 139, 14)","(219, 150, 21)"
"(294, 99, 4)","(146, 104, 8)","(296, 173, 22)"
"(283, 154, 4)","(168, 159, 9)","(284, 181, 20)"
"(221, 159, 4)","(145, 163, 15)","(219, 121, 23)"
"(285, 166, 6)","(138, 168, 10)","(276, 132, 21)"
"(283, 116, 4)","(139, 123, 9)","(284, 158, 25)"
"(202, 179, 4)","(119, 181, 16)","(196, 91, 19)"
"(261, 167, 5)","(162, 175, 11)","(261, 169, 20)"
"(286, 149, 4)","(125, 162, 9)","(288, 120, 21)"
"(270, 161, 4)","(174, 165, 11)","(270, 166, 21)"
"(217, 152, 7)","(157, 152, 15)","(215, 180, 20)"
"(216, 148, 4)","(134, 153, 16)","(214, 119, 22)"
"(227, 131, 2)","(89, 140, 14)","(226, 141, 22)"
"(254, 154, 4)","(137, 154, 12)","(242, 153, 20)"
"(265, 162, 6)","(137, 166, 10)","(270, 153, 15)"
"(289, 183, 5)","(161, 179, 9)","(277, 148, 20)"
"(292, 135, 4)","(164, 134, 7)","(294, 161, 22)"
"(301, 122, 3)","(152, 120, 8)","(303, 157, 22)"
"(209, 146, 2)","(135, 148, 16)","(208, 132, 22)"
"(233, 182, 6)","(129, 198, 14)","(238, 187, 18)"
"(258, 160, 3)","(150, 162, 13)","(258, 170, 22)"
"(216, 106, 6)","(133, 120, 16)","(214, 170, 22)"
"(260, 145, 3)","(160, 150, 12)","(260, 151, 21)"
"(322, 144, 3)","(123, 152, 6)","(325, 153, 22)"
"(240, 154, 5)","(152, 158, 14)","(240, 181, 20)"
"(259, 155, 3)","(142, 160, 11)","(259, 149, 19)"
"(250, 147, 5)","(172, 152, 12)","(249, 155, 23)"
"(221, 135, 3)","(152, 142, 15)","(219, 152, 21)"
"(211, 139, 3)","(166, 142, 16)","(209, 151, 22)"
"(216, 126, 3)","(154, 126, 16)","(214, 151, 22)"
"(243, 157, 8)","(137, 158, 13)","(228, 123, 21)"
"(215, 148, 4)","(144, 150, 16)","(214, 131, 22)"
"(255, 141, 4)","(172, 133, 12)","(254, 160, 21)"
"(249, 155, 5)","(125, 150, 13)","(243, 130, 22)"
"(261, 127, 4)","(164, 160, 11)","(261, 142, 21)"
"(239, 170, 5)","(160, 170, 14)","(232, 147, 19)"
"(211, 142, 5)","(127, 150, 16)","(209, 183, 19)"
"(223, 132, 2)","(142, 138, 14)","(224, 159, 20)"
"(241, 141, 2)","(158, 142, 14)","(235, 151, 23)"
"(295, 150, 3)","(125, 153, 8)","(298, 117, 22)"
"(216, 126, 4)","(156, 126, 16)","(214, 159, 21)"
"(262, 158, 5)","(170, 153, 11)","(261, 177, 19)"
"(272, 183, 4)","(115, 184, 10)","(273, 113, 19)"
"(231, 158, 5)","(156, 150, 14)","(230, 189, 18)"
"(237, 147, 5)","(127, 148, 15)","(229, 136, 21)"
"(300, 157, 3)","(117, 154, 8)","(299, 137, 22)"
"(214, 140, 6)","(126, 138, 16)","(211, 174, 20)"
"(305, 159, 4)","(149, 157, 7)","(307, 142, 21)"
"(274, 184, 5)","(167, 204, 11)","(272, 170, 18)"
"(319, 147, 3)","(142, 146, 6)","(321, 157, 22)"
"(233, 159, 5)","(137, 160, 14)","(244, 144, 21)"
"(289, 157, 5)","(138, 170, 9)","(291, 141, 20)"
"(299, 138, 3)","(150, 136, 8)","(301, 173, 21)"
"(297, 152, 5)","(131, 158, 8)","(293, 132, 21)"
"(301, 159, 5)","(129, 155, 8)","(303, 132, 22)"
"(283, 175, 2)","(121, 184, 9)","(284, 130, 21)"
"(270, 151, 5)","(140, 156, 11)","(270, 181, 21)"
"(252, 153, 5)","(111, 152, 13)","(249, 127, 20)"
"(238, 139, 3)","(137, 145, 13)","(238, 139, 24)"
"(205, 132, 3)","(163, 140, 17)","(197, 121, 23)"
"(279, 159, 5)","(138, 146, 11)","(277, 165, 22)"
"(239, 155, 5)","(117, 156, 13)","(243, 135, 21)"
"(287, 158, 6)","(138, 135, 9)","(283, 141, 21)"
"(247, 169, 6)","(140, 168, 12)","(245, 126, 21)"
"(261, 185, 4)","(142, 188, 11)","(261, 144, 19)"
"(294, 96, 3)","(148, 101, 8)","(296, 146, 26)"
"(216, 89, 3)","(137, 93, 16)","(214, 151, 27)"
"(250, 66, 5)","(138, 75, 12)","(250, 170, 28)"
"(266, 135, 5)","(127, 139, 11)","(261, 141, 21)"
"(249, 76, 4)","(121, 86, 12)","(267, 135, 30)"
"(299, 110, 5)","(153, 113, 8)","(302, 176, 28)"
"(250, 140, 6)","(145, 150, 12)","(250, 172, 20)"
"(319, 91, 4)","(162, 96, 5)","(321, 171, 28)"
"(285, 71, 5)","(156, 67, 9)","(285, 167, 27)"
"(205, 96, 3)","(135, 95, 16)","(203, 141, 27)"
"(308, 94, 5)","(131, 106, 7)","(316, 165, 27)"
"(291, 116, 6)","(144, 116, 8)","(310, 142, 22)"
"(199, 110, 3)","(118, 115, 18)","(191, 134, 26)"
"(221, 147, 3)","(163, 152, 15)","(219, 151, 23)"
"(313, 151, 4)","(152, 160, 5)","(316, 151, 22)"
"(200, 80, 4)","(139, 80, 17)","(211, 127, 27)"
"(199, 120, 4)","(153, 130, 15)","(203, 144, 27)"
"(289, 159, 6)","(164, 160, 9)","(286, 168, 20)"
"(283, 48, 5)","(165, 45, 9)","(289, 170, 29)"
"(284, 133, 3)","(162, 138, 9)","(284, 159, 23)"
"(203, 177, 2)","(142, 177, 18)","(114, 159, 19)"
"(231, 145, 6)","(166, 134, 14)","(230, 177, 20)"
"(208, 113, 5)","(160, 108, 16)","(177, 160, 26)"
"(240, 152, 5)","(156, 162, 14)","(241, 154, 21)"
"(232, 143, 6)","(125, 148, 14)","(232, 157, 21)"
"(209, 131, 3)","(140, 138, 16)","(207, 157, 22)"
"(289, 145, 3)","(150, 150, 9)","(291, 158, 21)"
"(283, 132, 4)","(160, 138, 9)","(285, 154, 20)"
"(217, 134, 3)","(144, 152, 15)","(215, 150, 21)"
"(254, 134, 3)","(147, 135, 12)","(256, 142, 23)"
"(328, 143, 4)","(155, 148, 5)","(331, 161, 21)"
"(286, 146, 4)","(158, 148, 10)","(285, 157, 22)"
"(224, 131, 3)","(159, 139, 15)","(222, 164, 25)"
"(255, 194, 4)","(165, 191, 12)","(240, 159, 19)"
"(280, 130, 3)","(156, 132, 10)","(281, 160, 24)"
"(136, 140, 4)","(143, 114, 20)","(152, 120, 23)"
"(225, 129, 3)","(135, 145, 14)","(228, 137, 23)"
"(299, 151, 1)","(153, 140, 6)","(310, 149, 22)"
"(206, 120, 2)","(154, 124, 16)","(204, 150, 22)"
"(272, 137, 3)","(148, 132, 10)","(273, 145, 24)"
"(250, 133, 5)","(144, 135, 12)","(257, 164, 21)"
"(267, 149, 3)","(152, 154, 11)","(270, 164, 25)"
"(272, 162, 4)","(155, 167, 10)","(273, 147, 20)"
"(232, 196, 5)","(129, 198, 14)","(241, 123, 19)"
"(221, 137, 2)","(146, 141, 15)","(230, 151, 22)"
"(231, 144, 6)","(153, 159, 14)","(230, 187, 22)"
"(279, 145, 4)","(102, 150, 9)","(281, 146, 22)"
"(293, 165, 4)","(144, 176, 8)","(295, 156, 18)"
"(305, 150, 4)","(153, 149, 7)","(310, 153, 22)"
"(221, 133, 1)","(147, 134, 15)","(219, 158, 21)"
"(272, 141, 2)","(132, 144, 10)","(267, 130, 22)"
"(330, 126, 4)","(134, 127, 6)","(315, 144, 23)"
"(191, 121, 3)","(128, 116, 18)","(188, 113, 24)"
"(285, 150, 5)","(151, 150, 9)","(287, 141, 22)"
"(302, 130, 4)","(162, 100, 8)","(304, 154, 23)"
"(269, 136, 4)","(153, 143, 10)","(270, 160, 24)"
"(287, 137, 5)","(116, 144, 10)","(282, 117, 24)"
"(280, 108, 4)","(114, 110, 10)","(281, 155, 25)"
"(240, 128, 6)","(110, 130, 14)","(240, 175, 22)"
"(299, 137, 3)","(155, 142, 8)","(307, 151, 22)"
"(289, 103, 3)","(137, 106, 7)","(286, 146, 25)"
"(238, 132, 4)","(123, 132, 13)","(250, 151, 24)"
"(211, 92, 2)","(140, 97, 16)","(203, 149, 26)"
"(211, 113, 4)","(133, 121, 16)","(209, 178, 24)"
"(280, 79, 4)","(169, 93, 10)","(281, 188, 25)"
"(238, 89, 2)","(138, 96, 13)","(238, 143, 26)"
"(224, 128, 3)","(152, 124, 14)","(225, 152, 23)"
"(210, 106, 4)","(120, 104, 16)","(192, 122, 25)"
"(156, 89, 1)","(127, 88, 20)","(169, 123, 27)"
"(284, 140, 4)","(155, 139, 9)","(284, 142, 23)"
"(299, 2, 4)","(122, 19, 8)","(301, 165, 31)"
"(294, 143, 3)","(146, 141, 8)","(296, 130, 23)"
"(187, 103, 4)","(165, 89, 19)","(172, 159, 25)"
"(288, 135, 4)","(144, 146, 8)","(291, 155, 24)"
"(213, 124, 6)","(130, 131, 16)","(214, 168, 21)"
"(308, 125, 6)","(171, 127, 7)","(310, 166, 27)"
"(227, 228, 6)","(131, 208, 13)","(222, 126, 14)"
"(319, 110, 4)","(153, 118, 6)","(322, 164, 26)"
"(270, 78, 8)","(162, 81, 11)","(270, 198, 25)"
"(308, 113, 2)","(100, 116, 7)","(309, 104, 24)"
"(231, 149, 4)","(179, 150, 14)","(230, 169, 25)"
"(190, 112, 5)","(150, 113, 18)","(194, 160, 22)"
"(255, 91, 4)","(130, 98, 11)","(256, 144, 25)"
"(294, 140, 4)","(151, 147, 8)","(296, 162, 23)"
"(294, 115, 4)","(130, 119, 8)","(296, 123, 25)"
"(212, 100, 3)","(160, 100, 16)","(210, 154, 26)"
"(332, 138, 2)","(141, 135, 4)","(345, 132, 24)"
"(249, 128, 6)","(159, 132, 12)","(249, 181, 23)"
"(324, 72, 4)","(164, 72, 4)","(335, 157, 29)"
"(240, 151, 5)","(184, 153, 14)","(240, 173, 22)"
"(280, 82, 4)","(165, 88, 10)","(281, 160, 29)"
"(262, 94, 6)","(136, 93, 10)","(250, 123, 27)"
"(272, 134, 4)","(147, 141, 10)","(273, 161, 22)"
"(280, 70, 4)","(142, 74, 10)","(281, 179, 25)"
"(296, 185, 5)","(154, 182, 8)","(298, 132, 20)"
"(231, 137, 5)","(154, 136, 14)","(230, 177, 20)"
"(270, 174, 3)","(155, 180, 11)","(270, 157, 21)"
"(251, 105, 5)","(145, 108, 14)","(248, 173, 24)"
"(283, 153, 3)","(156, 158, 9)","(284, 154, 21)"
"(299, 150, 3)","(160, 156, 8)","(301, 164, 23)"
"(224, 180, 5)","(107, 179, 16)","(214, 135, 20)"
"(289, 98, 7)","(152, 99, 8)","(284, 149, 26)"
"(272, 162, 7)","(184, 151, 10)","(273, 195, 20)"
"(272, 115, 5)","(181, 131, 10)","(273, 173, 23)"
"(191, 114, 7)","(139, 97, 19)","(194, 186, 22)"
"(239, 97, 6)","(183, 110, 13)","(241, 157, 22)"
"(238, 55, 4)","(135, 59, 13)","(238, 159, 30)"
"(324, 134, 4)","(127, 137, 6)","(321, 144, 21)"
"(299, 85, 2)","(126, 88, 8)","(301, 139, 27)"
"(250, 79, 4)","(148, 84, 13)","(250, 159, 29)"
"(228, 124, 6)","(147, 124, 14)","(228, 152, 26)"
"(328, 42, 6)","(159, 35, 5)","(332, 183, 31)"
"(280, 164, 4)","(161, 169, 10)","(281, 156, 19)"
"(305, 121, 2)","(129, 121, 7)","(308, 148, 24)"
"(280, 71, 4)","(164, 79, 10)","(281, 168, 30)"
"(211, 143, 5)","(182, 147, 16)","(209, 162, 23)"
"(299, 122, 4)","(159, 130, 8)","(298, 161, 26)"
"(260, 124, 5)","(137, 119, 12)","(260, 172, 24)"
"(241, 79, 4)","(150, 84, 13)","(245, 154, 30)"
"(297, 105, 5)","(124, 110, 7)","(306, 159, 24)"
"(272, 111, 5)","(157, 119, 10)","(273, 146, 26)"
"(219, 154, 5)","(157, 159, 15)","(217, 167, 22)"
"(211, 75, 5)","(138, 88, 16)","(209, 173, 23)"
"(228, 156, 3)","(111, 160, 14)","(214, 139, 23)"
"(187, 176, 7)","(151, 173, 19)","(181, 163, 19)"
"(202, 166, 6)","(146, 167, 18)","(192, 150, 21)"
"(272, 153, 4)","(163, 158, 10)","(273, 159, 22)"
"(294, 171, 6)","(132, 175, 9)","(308, 134, 20)"
"(285, 156, 3)","(146, 156, 10)","(289, 163, 23)"
"(231, 153, 4)","(166, 156, 14)","(230, 166, 21)"
"(264, 167, 4)","(152, 168, 10)","(268, 143, 20)"
"(272, 97, 3)","(114, 97, 9)","(288, 148, 25)"
"(306, 112, 3)","(151, 116, 7)","(308, 160, 26)"
"(205, 109, 2)","(149, 114, 17)","(203, 147, 24)"
"(214, 142, 3)","(137, 165, 16)","(212, 172, 22)"
"(290, 149, 3)","(162, 149, 9)","(291, 164, 24)"
"(293, 85, 5)","(124, 82, 10)","(284, 123, 26)"
"(278, 84, 1)","(134, 91, 10)","(279, 143, 26)"
"(306, 109, 3)","(131, 113, 7)","(308, 152, 24)"
"(294, 104, 5)","(145, 104, 8)","(296, 163, 23)"
"(198, 125, 4)","(160, 128, 17)","(196, 158, 22)"
"(283, 109, 4)","(141, 106, 10)","(284, 155, 25)"
"(324, 110, 3)","(144, 110, 6)","(322, 146, 24)"
"(208, 136, 3)","(159, 142, 16)","(206, 151, 22)"
"(260, 100, 5)","(151, 110, 12)","(260, 170, 27)"
"(232, 102, 3)","(140, 113, 15)","(231, 161, 26)"
"(240, 99, 3)","(153, 96, 14)","(240, 166, 24)"
"(317, 104, 3)","(115, 108, 6)","(326, 131, 25)"
"(193, 87, 4)","(119, 77, 17)","(202, 135, 25)"
"(228, 157, 3)","(149, 165, 14)","(227, 151, 20)"
"(326, 105, 3)","(138, 102, 3)","(348, 147, 25)"
"(294, 117, 3)","(162, 136, 8)","(311, 157, 24)"
"(223, 86, 5)","(97, 94, 15)","(221, 130, 25)"
"(216, 84, 3)","(93, 80, 16)","(214, 140, 27)"
"(214, 97, 5)","(139, 100, 16)","(213, 149, 28)"
"(229, 136, 3)","(144, 129, 14)","(225, 133, 24)"
"(171, 50, 4)","(146, 56, 20)","(161, 135, 28)"
"(251, 80, 6)","(174, 87, 13)","(251, 176, 28)"
"(275, 120, 5)","(117, 121, 10)","(279, 148, 20)"
"(271, 104, 5)","(180, 112, 9)","(271, 158, 23)"
"(241, 104, 4)","(158, 107, 14)","(240, 167, 25)"
"(233, 109, 5)","(178, 109, 15)","(231, 173, 25)"
"(281, 90, 2)","(130, 97, 9)","(282, 123, 26)"
"(368, 100, 11)","(215, 96, 1)","(372, 241, 23)"
"(214, 113, 5)","(141, 113, 16)","(212, 176, 26)"
"(154, 133, 4)","(142, 133, 20)","(145, 134, 23)"
"(228, 117, 5)","(99, 135, 15)","(227, 160, 22)"
"(297, 131, 0)","(172, 144, 8)","(298, 158, 23)"
"(200, 127, 5)","(82, 137, 17)","(197, 169, 25)"
"(261, 80, 4)","(102, 91, 12)","(261, 130, 23)"
"(297, 147, 3)","(168, 149, 8)","(299, 161, 24)"
"(297, 116, 4)","(130, 125, 8)","(298, 153, 26)"
"(293, 145, 5)","(149, 133, 9)","(295, 164, 22)"
"(281, 88, 4)","(133, 93, 9)","(282, 150, 22)"
"(300, 129, 3)","(132, 125, 7)","(319, 134, 25)"
"(259, 145, 4)","(141, 145, 11)","(265, 144, 23)"
"(262, 141, 4)","(120, 142, 10)","(264, 148, 23)"
"(291, 126, 4)","(186, 131, 9)","(292, 177, 22)"
"(272, 112, 7)","(154, 115, 10)","(273, 165, 24)"
"(317, 108, 4)","(138, 109, 6)","(329, 148, 23)"
"(288, 121, 4)","(129, 109, 9)","(288, 161, 24)"
"(215, 87, 4)","(139, 89, 16)","(213, 163, 25)"
"(334, 91, 2)","(99, 96, 3)","(336, 114, 24)"
"(287, 86, 3)","(168, 93, 9)","(289, 156, 26)"
"(264, 158, 4)","(115, 162, 11)","(260, 108, 26)"
"(173, 113, 3)","(106, 117, 19)","(178, 152, 24)"
"(296, 109, 4)","(144, 92, 9)","(315, 145, 24)"
"(279, 95, 4)","(162, 99, 10)","(279, 170, 25)"
"(272, 61, 4)","(146, 65, 10)","(283, 132, 30)"
"(315, 105, 3)","(148, 81, 5)","(317, 156, 24)"
"(269, 127, 4)","(164, 129, 11)","(270, 167, 25)"
"(240, 125, 4)","(160, 132, 14)","(239, 164, 23)"
"(204, 89, 3)","(156, 95, 17)","(202, 161, 24)"
"(297, 78, 3)","(137, 88, 8)","(298, 159, 27)"
"(194, 93, 3)","(131, 93, 18)","(193, 165, 24)"
"(290, 127, 6)","(136, 122, 9)","(292, 171, 24)"
"(227, 117, 6)","(130, 120, 14)","(235, 162, 23)"
"(261, 88, 6)","(139, 99, 11)","(261, 138, 26)"
"(206, 121, 5)","(89, 124, 16)","(204, 142, 24)"
"(240, 122, 4)","(147, 132, 14)","(239, 171, 25)"
"(263, 110, 5)","(170, 101, 11)","(265, 180, 25)"
"(227, 130, 4)","(146, 141, 15)","(221, 176, 26)"
"(268, 89, 3)","(184, 85, 11)","(267, 159, 26)"
"(297, 104, 6)","(167, 113, 8)","(299, 169, 25)"
"(299, 130, 3)","(162, 131, 8)","(301, 159, 24)"
"(274, 91, 6)","(154, 91, 11)","(273, 199, 25)"
"(223, 166, 4)","(161, 164, 16)","(222, 164, 22)"
"(206, 122, 6)","(120, 122, 16)","(204, 173, 22)"
